#options: 1080x1920 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=33 lookahead_threads=11 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=5180 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:0 out:0 type:I dur:2 cpbdur:2 q:25.27 aq:16.95 tex:881005 mv:222437 misc:398 imb:8160 pmb:0 smb:0 d:- ref:;
in:135 out:135 type:B dur:2 cpbdur:2 q:26.43 aq:19.83 tex:95484 mv:53910 misc:6958 imb:1078 pmb:4652 smb:2430 d:s ref:0 ;
in:134 out:136 type:b dur:2 cpbdur:2 q:26.43 aq:20.57 tex:30114 mv:28740 misc:7730 imb:304 pmb:3046 smb:4810 d:s ref:0 ;
in:136 out:137 type:b dur:2 cpbdur:2 q:26.43 aq:20.58 tex:34370 mv:30730 misc:7788 imb:376 pmb:3133 smb:4651 d:- ref:0 ;
in:139 out:138 type:P dur:2 cpbdur:2 q:26.44 aq:20.54 tex:220556 mv:59315 misc:3361 imb:3692 pmb:3880 smb:588 d:s ref:0 w:6,63,0 ;
in:138 out:139 type:b dur:2 cpbdur:2 q:26.44 aq:20.94 tex:66577 mv:50752 misc:7263 imb:1333 pmb:3996 smb:2831 d:s ref:0 ;
in:141 out:140 type:P dur:2 cpbdur:2 q:26.53 aq:20.58 tex:235925 mv:59377 misc:3290 imb:4071 pmb:3397 smb:692 d:s ref:0 w:7,127,0,5,32,0,31,4 ;
in:140 out:141 type:b dur:2 cpbdur:2 q:26.49 aq:20.84 tex:56280 mv:46537 misc:7695 imb:944 pmb:4038 smb:3178 d:s ref:0 ;
in:145 out:142 type:P dur:2 cpbdur:2 q:26.49 aq:20.45 tex:332602 mv:67300 misc:1690 imb:4964 pmb:2953 smb:243 d:s ref:0 w:6,63,0 ;
in:143 out:143 type:B dur:2 cpbdur:2 q:26.51 aq:20.44 tex:192530 mv:78281 misc:3925 imb:2540 pmb:4768 smb:852 d:s ref:0 ;
in:142 out:144 type:b dur:2 cpbdur:2 q:26.52 aq:21.14 tex:67245 mv:49751 misc:7300 imb:1050 pmb:4376 smb:2734 d:s ref:0 ;
in:144 out:145 type:b dur:2 cpbdur:2 q:26.50 aq:21.19 tex:76725 mv:47310 misc:7253 imb:1035 pmb:4103 smb:3022 d:- ref:0 ;
in:149 out:146 type:P dur:2 cpbdur:2 q:26.59 aq:20.03 tex:315763 mv:66884 misc:1881 imb:4753 pmb:3088 smb:319 d:s ref:0 ;
in:147 out:147 type:B dur:2 cpbdur:2 q:26.54 aq:20.28 tex:202806 mv:67527 misc:4891 imb:1805 pmb:4983 smb:1372 d:s ref:0 ;
in:146 out:148 type:b dur:2 cpbdur:2 q:26.52 aq:21.35 tex:63177 mv:43581 misc:7218 imb:759 pmb:4063 smb:3338 d:s ref:0 ;
in:148 out:149 type:b dur:2 cpbdur:2 q:26.57 aq:21.39 tex:49844 mv:41596 misc:7544 imb:707 pmb:3736 smb:3717 d:- ref:0 ;
in:153 out:150 type:P dur:2 cpbdur:2 q:26.63 aq:19.96 tex:297667 mv:66985 misc:2428 imb:4590 pmb:3098 smb:472 d:s ref:0 ;
in:151 out:151 type:B dur:2 cpbdur:2 q:26.61 aq:20.23 tex:112580 mv:65504 misc:5964 imb:1602 pmb:4754 smb:1804 d:s ref:0 ;
in:150 out:152 type:b dur:2 cpbdur:2 q:26.60 aq:21.45 tex:37703 mv:37072 misc:7753 imb:523 pmb:3542 smb:4095 d:s ref:0 ;
in:152 out:153 type:b dur:2 cpbdur:2 q:26.62 aq:20.99 tex:41178 mv:37951 misc:7783 imb:611 pmb:3579 smb:3970 d:- ref:0 ;
in:155 out:154 type:P dur:2 cpbdur:2 q:26.69 aq:19.86 tex:191344 mv:57903 misc:4049 imb:3119 pmb:4097 smb:944 d:s ref:0 ;
in:154 out:155 type:b dur:2 cpbdur:2 q:26.66 aq:20.86 tex:35525 mv:36010 misc:8073 imb:493 pmb:3734 smb:3933 d:s ref:0 ;
in:157 out:156 type:P dur:2 cpbdur:2 q:26.62 aq:19.77 tex:169682 mv:58628 misc:4274 imb:3064 pmb:4097 smb:999 d:s ref:0 ;
in:156 out:157 type:b dur:2 cpbdur:2 q:26.65 aq:20.70 tex:34258 mv:33243 misc:7907 imb:477 pmb:3412 smb:4271 d:s ref:0 ;
in:161 out:158 type:P dur:2 cpbdur:2 q:26.65 aq:20.06 tex:163972 mv:60543 misc:4101 imb:3498 pmb:3633 smb:1029 d:s ref:0 ;
in:159 out:159 type:B dur:2 cpbdur:2 q:26.64 aq:20.16 tex:90579 mv:55462 misc:6695 imb:1163 pmb:4750 smb:2247 d:s ref:0 ;
in:158 out:160 type:b dur:2 cpbdur:2 q:26.63 aq:20.92 tex:28462 mv:30818 misc:7888 imb:360 pmb:3246 smb:4554 d:s ref:0 ;
in:160 out:161 type:b dur:2 cpbdur:2 q:26.64 aq:20.93 tex:27364 mv:29098 misc:7794 imb:329 pmb:3085 smb:4746 d:- ref:0 ;
in:165 out:162 type:P dur:2 cpbdur:2 q:26.47 aq:20.73 tex:360588 mv:65850 misc:1674 imb:5498 pmb:2446 smb:216 d:s ref:0 ;
in:163 out:163 type:B dur:2 cpbdur:2 q:26.56 aq:20.69 tex:176767 mv:74021 misc:4396 imb:2428 pmb:4653 smb:1079 d:s ref:0 ;
in:162 out:164 type:b dur:2 cpbdur:2 q:26.61 aq:20.93 tex:39917 mv:37718 misc:7957 imb:582 pmb:3656 smb:3922 d:s ref:0 ;
in:164 out:165 type:b dur:2 cpbdur:2 q:26.52 aq:21.47 tex:71107 mv:50077 misc:7720 imb:771 pmb:3754 smb:3635 d:- ref:0 ;
in:169 out:166 type:P dur:2 cpbdur:2 q:26.39 aq:20.40 tex:503351 mv:64660 misc:1725 imb:6276 pmb:1653 smb:231 d:s ref:0 ;
in:167 out:167 type:B dur:2 cpbdur:2 q:26.43 aq:20.62 tex:229310 mv:86856 misc:4842 imb:2309 pmb:4624 smb:1227 d:s ref:0 ;
in:166 out:168 type:b dur:2 cpbdur:2 q:26.45 aq:21.71 tex:99183 mv:60265 misc:7360 imb:852 pmb:3956 smb:3352 d:s ref:0 ;
in:168 out:169 type:b dur:2 cpbdur:2 q:26.41 aq:21.80 tex:89818 mv:54846 misc:7272 imb:657 pmb:3524 smb:3979 d:- ref:0 ;
in:173 out:170 type:P dur:2 cpbdur:2 q:26.37 aq:19.77 tex:566500 mv:67225 misc:1811 imb:5609 pmb:2270 smb:281 d:s ref:0 ;
in:171 out:171 type:B dur:2 cpbdur:2 q:26.38 aq:20.65 tex:201722 mv:74007 misc:5903 imb:1789 pmb:4690 smb:1681 d:s ref:0 ;
in:170 out:172 type:b dur:2 cpbdur:2 q:26.38 aq:21.72 tex:85856 mv:52128 misc:7552 imb:655 pmb:3541 smb:3964 d:s ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:26.37 aq:21.83 tex:61435 mv:39663 misc:7694 imb:426 pmb:3371 smb:4363 d:- ref:0 ;
in:177 out:174 type:P dur:2 cpbdur:2 q:26.52 aq:18.96 tex:439776 mv:65891 misc:1981 imb:4226 pmb:3610 smb:324 d:s ref:0 ;
in:175 out:175 type:B dur:2 cpbdur:2 q:26.45 aq:20.10 tex:113884 mv:47076 misc:6488 imb:1064 pmb:4835 smb:2261 d:s ref:0 ;
in:174 out:176 type:b dur:2 cpbdur:2 q:26.41 aq:21.87 tex:43480 mv:29865 misc:7279 imb:648 pmb:3081 smb:4431 d:s ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:26.48 aq:21.02 tex:18181 mv:14686 misc:6453 imb:87 pmb:2299 smb:5774 d:- ref:0 ;
in:181 out:178 type:P dur:2 cpbdur:2 q:26.72 aq:19.14 tex:266460 mv:48420 misc:4624 imb:2536 pmb:4082 smb:1542 d:s ref:0 ;
in:179 out:179 type:B dur:2 cpbdur:2 q:26.62 aq:19.98 tex:75054 mv:36931 misc:7231 imb:651 pmb:4139 smb:3370 d:s ref:0 ;
in:178 out:180 type:b dur:2 cpbdur:2 q:26.57 aq:20.76 tex:13490 mv:10923 misc:6051 imb:55 pmb:1833 smb:6272 d:s ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:26.67 aq:20.98 tex:13283 mv:13150 misc:6743 imb:58 pmb:2099 smb:6003 d:- ref:0 ;
in:185 out:182 type:P dur:2 cpbdur:2 q:26.84 aq:19.25 tex:259806 mv:46770 misc:4768 imb:2484 pmb:3882 smb:1794 d:s ref:0 ;
in:183 out:183 type:B dur:2 cpbdur:2 q:26.78 aq:19.70 tex:49359 mv:26865 misc:8000 imb:273 pmb:3824 smb:4063 d:s ref:0 ;
in:182 out:184 type:b dur:2 cpbdur:2 q:26.75 aq:20.96 tex:11568 mv:11061 misc:6059 imb:55 pmb:1793 smb:6312 d:s ref:0 ;
in:184 out:185 type:b dur:2 cpbdur:2 q:26.81 aq:20.42 tex:10642 mv:10750 misc:5832 imb:44 pmb:1638 smb:6478 d:- ref:0 ;
in:189 out:186 type:P dur:2 cpbdur:2 q:26.87 aq:19.65 tex:215290 mv:47484 misc:4954 imb:2558 pmb:3897 smb:1705 d:s ref:0 ;
in:187 out:187 type:B dur:2 cpbdur:2 q:26.85 aq:20.20 tex:53510 mv:32996 misc:7798 imb:550 pmb:3771 smb:3839 d:s ref:0 ;
in:186 out:188 type:b dur:2 cpbdur:2 q:26.84 aq:20.75 tex:12904 mv:13057 misc:6319 imb:56 pmb:1892 smb:6212 d:s ref:0 ;
in:188 out:189 type:b dur:2 cpbdur:2 q:26.86 aq:20.80 tex:16391 mv:16148 misc:6469 imb:113 pmb:2029 smb:6018 d:- ref:0 ;
in:193 out:190 type:P dur:2 cpbdur:2 q:26.81 aq:19.76 tex:229151 mv:46947 misc:5006 imb:2903 pmb:3425 smb:1832 d:s ref:0 ;
in:191 out:191 type:B dur:2 cpbdur:2 q:26.84 aq:20.05 tex:70435 mv:40828 misc:7633 imb:663 pmb:4327 smb:3170 d:s ref:0 ;
in:190 out:192 type:b dur:2 cpbdur:2 q:26.85 aq:20.86 tex:20569 mv:19181 misc:6938 imb:158 pmb:2317 smb:5685 d:s ref:0 ;
in:192 out:193 type:b dur:2 cpbdur:2 q:26.82 aq:21.25 tex:20860 mv:21524 misc:7080 imb:197 pmb:2453 smb:5510 d:- ref:0 ;
in:197 out:194 type:P dur:2 cpbdur:2 q:26.70 aq:19.87 tex:309325 mv:52064 misc:3843 imb:4234 pmb:2795 smb:1131 d:s ref:0 ;
in:195 out:195 type:B dur:2 cpbdur:2 q:26.76 aq:20.14 tex:78418 mv:45753 misc:7413 imb:774 pmb:4412 smb:2974 d:s ref:0 ;
in:194 out:196 type:b dur:2 cpbdur:2 q:26.78 aq:20.97 tex:23757 mv:24682 misc:7201 imb:271 pmb:2486 smb:5403 d:s ref:0 ;
in:196 out:197 type:b dur:2 cpbdur:2 q:26.73 aq:21.29 tex:26863 mv:25963 misc:7406 imb:270 pmb:2798 smb:5092 d:- ref:0 ;
in:201 out:198 type:P dur:2 cpbdur:2 q:26.80 aq:20.14 tex:357414 mv:57840 misc:3914 imb:4818 pmb:2324 smb:1018 d:s ref:0 ;
in:199 out:199 type:B dur:2 cpbdur:2 q:26.75 aq:20.30 tex:95073 mv:51685 misc:7354 imb:831 pmb:4499 smb:2830 d:s ref:0 ;
in:198 out:200 type:b dur:2 cpbdur:2 q:26.73 aq:21.23 tex:28324 mv:30276 misc:7544 imb:322 pmb:2843 smb:4995 d:s ref:0 ;
in:200 out:201 type:b dur:2 cpbdur:2 q:26.78 aq:21.12 tex:28121 mv:29698 misc:7573 imb:345 pmb:2897 smb:4918 d:- ref:0 ;
in:204 out:202 type:P dur:2 cpbdur:2 q:27.06 aq:20.43 tex:314471 mv:56773 misc:4084 imb:4632 pmb:2414 smb:1114 d:s ref:0 ;
in:202 out:203 type:B dur:2 cpbdur:2 q:26.88 aq:20.84 tex:41426 mv:35687 misc:7871 imb:519 pmb:3230 smb:4411 d:s ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:26.97 aq:21.16 tex:36523 mv:34802 misc:7931 imb:565 pmb:3328 smb:4267 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:27.29 aq:20.78 tex:323542 mv:59074 misc:2760 imb:5425 pmb:2118 smb:617 d:s ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:27.17 aq:20.82 tex:75600 mv:51548 misc:7484 imb:1071 pmb:4129 smb:2960 d:s ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:27.11 aq:21.42 tex:36268 mv:35142 misc:7846 imb:520 pmb:3343 smb:4297 d:s ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:27.23 aq:21.44 tex:37027 mv:34523 misc:7986 imb:631 pmb:3361 smb:4168 d:- ref:0 ;
in:211 out:209 type:P dur:2 cpbdur:2 q:27.33 aq:20.63 tex:306659 mv:58979 misc:3570 imb:4873 pmb:2417 smb:870 d:s ref:0 ;
in:209 out:210 type:B dur:2 cpbdur:2 q:27.30 aq:21.22 tex:45420 mv:39916 misc:7880 imb:675 pmb:3440 smb:4045 d:s ref:0 ;
in:210 out:211 type:b dur:2 cpbdur:2 q:27.32 aq:21.61 tex:28485 mv:31617 misc:7746 imb:466 pmb:2911 smb:4783 d:- ref:0 ;
in:213 out:212 type:P dur:2 cpbdur:2 q:27.27 aq:20.71 tex:243524 mv:53589 misc:4871 imb:3788 pmb:2913 smb:1459 d:s ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:27.30 aq:22.00 tex:39361 mv:34064 misc:7719 imb:487 pmb:3140 smb:4533 d:s ref:0 ;
in:215 out:214 type:P dur:2 cpbdur:2 q:27.14 aq:20.30 tex:254336 mv:55347 misc:4117 imb:4251 pmb:2840 smb:1069 d:s ref:0 ;
in:214 out:215 type:b dur:2 cpbdur:2 q:27.21 aq:22.06 tex:48569 mv:38040 misc:7767 imb:580 pmb:3353 smb:4227 d:s ref:0 ;
in:219 out:216 type:P dur:2 cpbdur:2 q:27.13 aq:20.58 tex:338871 mv:59711 misc:2954 imb:5220 pmb:2192 smb:748 d:s ref:0 ;
in:217 out:217 type:B dur:2 cpbdur:2 q:27.14 aq:21.20 tex:100143 mv:55442 misc:6999 imb:1105 pmb:4372 smb:2683 d:s ref:0 ;
in:216 out:218 type:b dur:2 cpbdur:2 q:27.14 aq:21.45 tex:34429 mv:38496 misc:7899 imb:602 pmb:3319 smb:4239 d:s ref:0 ;
in:218 out:219 type:b dur:2 cpbdur:2 q:27.14 aq:21.70 tex:31614 mv:33858 misc:7840 imb:551 pmb:3143 smb:4466 d:- ref:0 ;
in:222 out:220 type:P dur:2 cpbdur:2 q:26.96 aq:20.46 tex:340755 mv:59220 misc:3201 imb:5061 pmb:2257 smb:842 d:s ref:0 ;
in:220 out:221 type:B dur:2 cpbdur:2 q:27.08 aq:21.18 tex:43679 mv:41362 misc:7807 imb:771 pmb:3326 smb:4063 d:s ref:0 ;
in:221 out:222 type:b dur:2 cpbdur:2 q:27.02 aq:21.58 tex:45132 mv:36824 misc:7868 imb:576 pmb:3316 smb:4268 d:- ref:0 ;
in:224 out:223 type:P dur:2 cpbdur:2 q:26.87 aq:20.31 tex:336742 mv:59814 misc:3492 imb:4739 pmb:2469 smb:952 d:s ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:26.92 aq:21.83 tex:54134 mv:39816 misc:7666 imb:609 pmb:3629 smb:3922 d:s ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:26.82 aq:20.44 tex:396433 mv:61552 misc:2015 imb:5900 pmb:1859 smb:401 d:s ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:26.84 aq:20.77 tex:144220 mv:63554 misc:6274 imb:1757 pmb:4491 smb:1912 d:s ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:26.86 aq:21.09 tex:31130 mv:35744 misc:7918 imb:663 pmb:3081 smb:4416 d:s ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:26.83 aq:21.62 tex:39180 mv:36402 misc:7954 imb:728 pmb:3304 smb:4128 d:- ref:0 ;
in:230 out:229 type:P dur:2 cpbdur:2 q:26.80 aq:20.43 tex:356800 mv:59549 misc:2907 imb:5189 pmb:2257 smb:714 d:s ref:0 ;
in:229 out:230 type:b dur:2 cpbdur:2 q:26.81 aq:21.14 tex:31577 mv:35785 misc:7726 imb:745 pmb:2966 smb:4449 d:s ref:0 ;
in:232 out:231 type:P dur:2 cpbdur:2 q:26.87 aq:20.50 tex:341949 mv:60343 misc:2828 imb:5073 pmb:2404 smb:683 d:s ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:26.84 aq:21.10 tex:31216 mv:35265 misc:7719 imb:732 pmb:2945 smb:4483 d:s ref:0 ;
in:234 out:233 type:P dur:2 cpbdur:2 q:26.87 aq:20.39 tex:335886 mv:59522 misc:3224 imb:4719 pmb:2630 smb:811 d:s ref:0 ;
in:233 out:234 type:b dur:2 cpbdur:2 q:26.87 aq:21.24 tex:29826 mv:34773 misc:7881 imb:576 pmb:3153 smb:4431 d:s ref:0 ;
in:236 out:235 type:P dur:2 cpbdur:2 q:26.92 aq:20.41 tex:316398 mv:58999 misc:3651 imb:4564 pmb:2595 smb:1001 d:s ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:26.89 aq:21.28 tex:27441 mv:33562 misc:7685 imb:582 pmb:2931 smb:4647 d:s ref:0 ;
in:238 out:237 type:P dur:2 cpbdur:2 q:26.90 aq:20.37 tex:302740 mv:57948 misc:3512 imb:4533 pmb:2690 smb:937 d:s ref:0 ;
in:237 out:238 type:b dur:2 cpbdur:2 q:26.91 aq:21.78 tex:30518 mv:32949 misc:7701 imb:502 pmb:3016 smb:4642 d:s ref:0 ;
in:242 out:239 type:P dur:2 cpbdur:2 q:27.00 aq:20.81 tex:408919 mv:59351 misc:2378 imb:5864 pmb:1728 smb:568 d:s ref:0 ;
in:240 out:240 type:B dur:2 cpbdur:2 q:26.95 aq:21.06 tex:79642 mv:53917 misc:7097 imb:1442 pmb:3934 smb:2784 d:s ref:0 ;
in:239 out:241 type:b dur:2 cpbdur:2 q:26.93 aq:21.22 tex:29086 mv:33285 misc:7853 imb:583 pmb:3023 smb:4554 d:s ref:0 ;
in:241 out:242 type:b dur:2 cpbdur:2 q:26.97 aq:21.56 tex:31349 mv:34312 misc:7707 imb:613 pmb:3199 smb:4348 d:- ref:0 ;
in:244 out:243 type:P dur:2 cpbdur:2 q:27.00 aq:21.24 tex:253820 mv:56137 misc:4051 imb:4177 pmb:2858 smb:1125 d:s ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:27.00 aq:21.68 tex:42605 mv:37540 misc:7831 imb:663 pmb:3506 smb:3991 d:s ref:0 ;
in:246 out:245 type:P dur:2 cpbdur:2 q:27.04 aq:21.31 tex:246087 mv:56805 misc:3148 imb:4674 pmb:2710 smb:776 d:s ref:0 ;
in:245 out:246 type:b dur:2 cpbdur:2 q:27.02 aq:21.80 tex:42720 mv:36964 misc:7836 imb:644 pmb:3356 smb:4160 d:s ref:0 ;
in:249 out:247 type:P dur:2 cpbdur:2 q:27.09 aq:22.45 tex:326120 mv:56730 misc:1910 imb:6359 pmb:1383 smb:418 d:s ref:0 ;
in:247 out:248 type:B dur:2 cpbdur:2 q:27.06 aq:22.18 tex:89285 mv:51305 misc:6826 imb:1476 pmb:4061 smb:2623 d:s ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:27.07 aq:21.93 tex:55045 mv:42095 misc:7884 imb:839 pmb:3381 smb:3940 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:24.05 aq:18.47 tex:464679 mv:174225 misc:384 imb:8160 pmb:0 smb:0 d:s ref:;
in:254 out:251 type:P dur:2 cpbdur:2 q:27.38 aq:21.67 tex:389881 mv:60275 misc:1596 imb:6429 pmb:1385 smb:346 d:s ref:0 ;
in:252 out:252 type:B dur:2 cpbdur:2 q:27.38 aq:22.11 tex:161980 mv:73262 misc:6070 imb:1877 pmb:3871 smb:2412 d:s ref:0 ;
in:251 out:253 type:b dur:2 cpbdur:2 q:27.38 aq:22.48 tex:48999 mv:45964 misc:7781 imb:707 pmb:3399 smb:4054 d:s ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:27.38 aq:22.32 tex:52323 mv:50671 misc:7798 imb:972 pmb:3582 smb:3606 d:- ref:0 ;
in:258 out:255 type:P dur:2 cpbdur:2 q:27.42 aq:21.18 tex:430853 mv:63290 misc:2073 imb:5990 pmb:1716 smb:454 d:s ref:0 ;
in:256 out:256 type:B dur:2 cpbdur:2 q:27.40 aq:22.08 tex:193878 mv:80153 misc:4729 imb:2612 pmb:4223 smb:1325 d:s ref:0 ;
in:255 out:257 type:b dur:2 cpbdur:2 q:27.39 aq:22.38 tex:55116 mv:47528 misc:7780 imb:820 pmb:3608 smb:3732 d:s ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:27.41 aq:22.25 tex:65962 mv:49520 misc:7350 imb:1256 pmb:3773 smb:3131 d:- ref:0 ;
in:260 out:259 type:P dur:2 cpbdur:2 q:27.66 aq:21.24 tex:241528 mv:53936 misc:4312 imb:3744 pmb:3190 smb:1226 d:s ref:0 w:0,1,1 ;
in:259 out:260 type:b dur:2 cpbdur:2 q:27.54 aq:22.34 tex:42187 mv:38287 misc:7718 imb:663 pmb:3622 smb:3875 d:s ref:0 ;
in:262 out:261 type:P dur:2 cpbdur:2 q:27.63 aq:20.91 tex:247631 mv:55052 misc:3677 imb:4160 pmb:3017 smb:983 d:s ref:0 ;
in:261 out:262 type:b dur:2 cpbdur:2 q:27.65 aq:22.15 tex:25796 mv:29253 misc:7311 imb:387 pmb:2645 smb:5128 d:s ref:0 ;
in:266 out:263 type:P dur:2 cpbdur:2 q:27.72 aq:20.98 tex:433952 mv:58948 misc:2532 imb:5714 pmb:1816 smb:630 d:s ref:0 ;
in:264 out:264 type:B dur:2 cpbdur:2 q:27.67 aq:21.86 tex:85495 mv:50602 misc:7175 imb:1002 pmb:4155 smb:3003 d:s ref:0 ;
in:263 out:265 type:b dur:2 cpbdur:2 q:27.65 aq:22.75 tex:32634 mv:31857 misc:7629 imb:402 pmb:2965 smb:4793 d:s ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:27.69 aq:21.94 tex:23573 mv:27874 misc:7465 imb:367 pmb:2747 smb:5046 d:- ref:0 ;
in:268 out:267 type:P dur:2 cpbdur:2 q:27.83 aq:21.16 tex:177456 mv:45770 misc:5742 imb:2645 pmb:3175 smb:2340 d:s ref:0 ;
in:267 out:268 type:b dur:2 cpbdur:2 q:27.77 aq:22.36 tex:20342 mv:25781 misc:6893 imb:297 pmb:2327 smb:5536 d:s ref:0 ;
in:270 out:269 type:P dur:2 cpbdur:2 q:27.86 aq:21.08 tex:183214 mv:46888 misc:5426 imb:2771 pmb:3381 smb:2008 d:s ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:27.84 aq:22.28 tex:19046 mv:22458 misc:6800 imb:297 pmb:2189 smb:5674 d:s ref:0 ;
in:272 out:271 type:P dur:2 cpbdur:2 q:27.90 aq:21.13 tex:153654 mv:41440 misc:6210 imb:2301 pmb:3282 smb:2577 d:s ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:27.88 aq:22.56 tex:17433 mv:21929 misc:6742 imb:256 pmb:2076 smb:5828 d:t ref:0 ;
in:274 out:273 type:P dur:2 cpbdur:2 q:27.98 aq:21.40 tex:142103 mv:41418 misc:5815 imb:2450 pmb:3239 smb:2471 d:s ref:0 ;
in:273 out:274 type:b dur:2 cpbdur:2 q:27.94 aq:22.66 tex:17628 mv:21204 misc:6792 imb:246 pmb:2142 smb:5772 d:t ref:0 ;
in:276 out:275 type:P dur:2 cpbdur:2 q:27.93 aq:21.42 tex:160225 mv:44221 misc:5634 imb:2736 pmb:3422 smb:2002 d:s ref:0 ;
in:275 out:276 type:b dur:2 cpbdur:2 q:27.96 aq:22.70 tex:19599 mv:21977 misc:6960 imb:318 pmb:2213 smb:5629 d:s ref:0 ;
in:278 out:277 type:P dur:2 cpbdur:2 q:27.95 aq:21.41 tex:186097 mv:47304 misc:4743 imb:3035 pmb:3547 smb:1578 d:s ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:27.94 aq:22.72 tex:22358 mv:24947 misc:7319 imb:343 pmb:2509 smb:5308 d:s ref:0 ;
in:280 out:279 type:P dur:2 cpbdur:2 q:27.97 aq:21.27 tex:214829 mv:48744 misc:4307 imb:2801 pmb:3780 smb:1579 d:s ref:0 ;
in:279 out:280 type:b dur:2 cpbdur:2 q:27.96 aq:22.93 tex:22733 mv:23892 misc:7023 imb:345 pmb:2335 smb:5480 d:s ref:0 ;
in:282 out:281 type:P dur:2 cpbdur:2 q:28.05 aq:21.04 tex:166921 mv:44769 misc:5366 imb:2672 pmb:3674 smb:1814 d:s ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:28.01 aq:22.74 tex:19229 mv:20430 misc:6941 imb:238 pmb:2281 smb:5641 d:s ref:0 ;
in:286 out:283 type:P dur:2 cpbdur:2 q:28.03 aq:21.24 tex:289119 mv:54916 misc:3261 imb:4054 pmb:3263 smb:843 d:s ref:0 ;
in:284 out:284 type:B dur:2 cpbdur:2 q:28.04 aq:21.90 tex:45367 mv:34594 misc:7735 imb:585 pmb:3210 smb:4365 d:s ref:0 ;
in:283 out:285 type:b dur:2 cpbdur:2 q:28.05 aq:22.70 tex:21694 mv:21121 misc:6801 imb:293 pmb:2179 smb:5688 d:s ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:28.03 aq:22.76 tex:19996 mv:19690 misc:6730 imb:249 pmb:2109 smb:5802 d:- ref:0 ;
in:288 out:287 type:P dur:2 cpbdur:2 q:28.10 aq:21.39 tex:169221 mv:45882 misc:5113 imb:2580 pmb:3869 smb:1711 d:s ref:0 ;
in:287 out:288 type:b dur:2 cpbdur:2 q:28.06 aq:22.65 tex:17114 mv:18823 misc:6431 imb:204 pmb:2013 smb:5943 d:s ref:0 ;
in:292 out:289 type:P dur:2 cpbdur:2 q:28.25 aq:21.69 tex:260899 mv:51661 misc:3744 imb:3765 pmb:3269 smb:1126 d:s ref:0 ;
in:290 out:290 type:B dur:2 cpbdur:2 q:28.17 aq:21.64 tex:57795 mv:38522 misc:7931 imb:648 pmb:3935 smb:3577 d:s ref:0 ;
in:289 out:291 type:b dur:2 cpbdur:2 q:28.14 aq:23.02 tex:20072 mv:20371 misc:6893 imb:226 pmb:2242 smb:5692 d:s ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:28.21 aq:22.78 tex:19466 mv:20529 misc:6717 imb:239 pmb:2155 smb:5766 d:- ref:0 ;
in:294 out:293 type:P dur:2 cpbdur:2 q:28.23 aq:21.51 tex:161025 mv:43532 misc:5411 imb:2468 pmb:3783 smb:1909 d:s ref:0 ;
in:293 out:294 type:b dur:2 cpbdur:2 q:28.24 aq:22.97 tex:19344 mv:19808 misc:6776 imb:219 pmb:2220 smb:5721 d:s ref:0 ;
